,Department,Course Number,Instructor,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
3039,MAE,MAE 124 ,"Gille, Sarah T",SP11,186,125,89.4,88.6,5.02,3.35,3.03
3040,MAE,MAE 124 ,"Taylor, Stephen V.",SP08,104,31,96.8,90.3,4.05,3.52,2.96
3041,MAE,MAE 124 ,"Teranes, Jane",SP14,97,28,81.5,88.9,3.83,3.56,3.27
3042,MAE,MAE 124 ,"Teranes, Jane",SP15,123,42,100.0,97.5,5.1,3.63,3.3
3043,MAE,MAE 124 ,"Teranes, Jane",SP16,168,54,90.2,100.0,5.5,3.5,3.08
3044,MAE,MAE 124 ,"Teranes, Jane",SP17,107,38,89.2,91.9,5.11,3.42,3.06
3045,MAE,MAE 124 ,"Teranes, Jane",SP18,81,28,100.0,100.0,4.19,3.35,3.25
3046,MAE,MAE 124 ,"Teranes, Jane",SP19,48,23,100.0,100.0,3.9,3.57,3.35
3047,MAE,MAE 124 ,"Werner, Bradley T.",SP12,208,101,88.30000000000003,84.05,5.405,3.825,3.73
3048,MAE,MAE 125 ,"Kleissl, Jan",WI19,37,14,85.7,100.0,5.88,3.31,3.68
3049,MAE,MAE 125A ,"Kleissl, Jan",FA07,23,18,83.3,94.4,4.94,3.29,2.96
3050,MAE,MAE 125A ,"Kleissl, Jan",FA08,21,18,83.3,83.3,5.39,3.53,2.93
3051,MAE,MAE 125A ,"Kleissl, Jan",FA09,43,36,86.1,94.4,8.28,3.25,3.25
3052,MAE,MAE 125A ,"Sarkar, Sutanu",FA10,54,27,96.3,96.3,6.57,3.37,3.14
3053,MAE,MAE 125A ,"Sarkar, Sutanu",FA11,55,25,88.0,96.0,6.83,3.24,2.91
3054,MAE,MAE 125B ,"Tartakovsky, Daniel",WI12,29,19,78.9,100.0,5.13,3.32,3.62
3055,MAE,MAE 126A ,"Kleissl, Jan",WI12,28,19,94.4,100.0,7.72,3.42,3.18
3056,MAE,MAE 126A ,"Kleissl, Jan",WI13,32,15,100.0,100.0,7.83,3.4,3.41
3057,MAE,MAE 126A ,"Kleissl, Jan",WI14,73,28,92.3,96.2,7.19,3.31,3.53
3058,MAE,MAE 126A ,"Kleissl, Jan",WI15,37,10,100.0,100.0,6.7,3.4,3.46
3059,MAE,MAE 126A ,"Kleissl, Jan",WI16,54,17,88.2,100.0,5.09,3.53,3.42
3060,MAE,MAE 126A ,"Kleissl, Jan",WI17,69,19,100.0,100.0,5.13,3.94,3.57
3061,MAE,MAE 126A ,"Kleissl, Jan",WI18,48,11,100.0,100.0,5.41,3.36,3.3
3062,MAE,MAE 126A ,"Kleissl, Jan",WI19,52,15,100.0,100.0,8.93,3.71,3.47
3063,MAE,MAE 126B ,"Kleissl, Jan",SP12,26,13,100.0,100.0,8.5,3.75,3.82
3064,MAE,MAE 126B ,"Kleissl, Jan",SP13,34,15,86.7,100.0,9.83,3.6,3.64
3065,MAE,MAE 126B ,"Kleissl, Jan",SP14,73,19,100.0,100.0,8.72,3.72,3.58
3066,MAE,MAE 126B ,"Kleissl, Jan",SP15,37,7,83.3,100.0,8.17,3.67,3.78
3067,MAE,MAE 126B ,"Kleissl, Jan",SP16,54,10,77.8,88.9,4.5,3.78,3.57
3068,MAE,MAE 126B ,"Kleissl, Jan",SP17,68,19,100.0,100.0,7.06,3.83,3.72
3069,MAE,MAE 126B ,"Pawlak, Geno Ronald",SP15,37,6,83.3,100.0,8.17,3.67,3.78
3070,MAE,MAE 126B ,"Pawlak, Geno Ronald",SP18,46,7,83.3,83.3,8.21,3.57,3.7
3071,MAE,MAE 126B ,"Pawlak, Geno Ronald",SP19,41,13,84.6,84.6,9.83,3.75,3.57
3072,MAE,MAE 130A ,"Amaddeo, Carmen N.",FA18,63,33,100.0,93.8,6.75,3.28,3.15
3073,MAE,MAE 130A ,"Cai, Shengqiang",WI14,149,71,100.0,85.3,4.75,3.75,3.54
3074,MAE,MAE 130A ,"Cai, Shengqiang",WI16,254,114,97.2,78.7,5.83,3.53,3.34
3075,MAE,MAE 130A ,"Hoger Conn, Anne",SP13,33,13,100.0,100.0,6.04,3.46,2.57
3076,MAE,MAE 130A ,"Hoger Conn, Anne",WI11,270,135,100.0,95.5,7.61,3.27,3.09
3077,MAE,MAE 130A ,"Hoger Conn, Anne",WI12,246,105,95.55,92.83333333333331,7.971666666666668,3.2983333333333333,3.0500000000000003
3078,MAE,MAE 130A ,"Hoger Conn, Anne",WI13,176,74,97.3,95.9,6.53,3.38,3.05
3079,MAE,MAE 130A ,"Hoger Conn, Anne",WI15,222,86,95.1,97.6,6.25,3.53,3.28
3080,MAE,MAE 130A ,"Hoger, Anne",WI09,98,68,94.1,95.6,5.9,3.23,2.99
3081,MAE,MAE 130A ,"Hoger, Anne",WI10,257,75,93.2,89.2,7.75,3.01,2.96
3082,MAE,MAE 130A ,"Loh, Chin Hsiung",FA18,54,23,72.7,9.1,5.23,2.59,3.24
3083,MAE,MAE 130A ,"Lubarda, Marko",S114,32,6,100.0,100.0,9.17,3.67,2.94
3084,MAE,MAE 130A ,"Lubarda, Marko",S117,30,9,100.0,100.0,9.75,3.78,3.61
3085,MAE,MAE 130A ,"Lubarda, Marko",S118,30,12,100.0,100.0,5.95,3.45,3.03
3086,MAE,MAE 130A ,"Lubarda, Marko",S219,20,10,100.0,100.0,5.1,3.4,2.96
3087,MAE,MAE 130A ,"Lubarda, Marko",SP16,49,15,100.0,86.7,5.12,3.36,3.22
3088,MAE,MAE 130A ,"Lubarda, Marko",SP17,49,17,100.0,100.0,6.25,3.82,3.11
3089,MAE,MAE 130A ,"Lubarda, Marko",SP18,52,13,100.0,100.0,5.23,3.3,3.25
3090,MAE,MAE 130A ,"Lubarda, Marko",SP19,68,23,100.0,100.0,4.88,3.62,3.1
3091,MAE,MAE 130A ,"Lubarda, Vlado",FA07,137,90,100.0,100.0,4.82,3.71,3.07
3092,MAE,MAE 130A ,"Lubarda, Vlado",S111,72,39,91.9,98.2,7.43,3.33,2.77
3093,MAE,MAE 130A ,"Lubarda, Vlado",S112,78,24,96.65,100.0,9.5,3.3600000000000003,3.03
3094,MAE,MAE 130A ,"Lubarda, Vlado",S113,54,11,100.0,100.0,7.41,3.4,3.16
3095,MAE,MAE 130A ,"Lubarda, Vlado",WI08,243,135,99.2,100.0,5.47,3.64,2.82
3096,MAE,MAE 130A ,"Lubarda, Vlado",WI09,109,76,94.7,98.7,5.63,3.29,2.59
3097,MAE,MAE 130A ,"Murakami, Hidenori",S115,43,13,100.0,84.6,8.35,3.69,3.17
3098,MAE,MAE 130A ,"Murakami, Hidenori",S116,52,11,100.0,77.8,6.5,2.88,2.88
3099,MAE,MAE 130A ,"Nemat-Nasser, Siavouche",WI17,293,105,98.1,84.3,4.12,3.69,3.53
3100,MAE,MAE 130A ,"Nemat-Nasser, Siavouche",WI18,241,91,92.8,82.7,5.27,3.61,3.02
3101,MAE,MAE 130A ,"Nemat-Nasser, Siavouche",WI19,274,91,95.1,80.0,5.07,3.33,2.98
3102,MAE,MAE 130A ,"Sander, Andrew Christopher",FA13,51,16,100.0,93.3,8.1,3.33,2.69
3103,MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA10,180,124,95.9,95.1,7.69,3.35,2.47
3104,MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA11,165,113,94.9,90.45,9.685,3.335,2.49
3105,MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA12,51,35,94.1,91.2,8.97,3.41,2.57
3106,MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA13,51,11,88.9,44.4,8.5,3.33,2.69
3107,MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA14,77,52,90.2,60.8,7.6,3.26,2.85
3108,MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA15,70,43,87.8,78.0,8.85,3.26,2.68
3109,MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA16,76,55,94.3,84.9,8.27,3.41,2.65
3110,MAE,MAE 130A ,"Van Den Einde, Yael Dahlia",FA17,67,55,89.1,76.4,8.61,3.33,2.82
3111,MAE,MAE 130B ,"Amaddeo, Carmen N.",WI19,69,30,88.9,92.6,6.36,3.11,3.0
3112,MAE,MAE 130B ,"Bahadori, Mohammad Yousef",S216,46,8,100.0,87.5,9.0,3.75,2.76
3113,MAE,MAE 130B ,"Bazilevs, Yuri",WI16,54,18,76.5,70.6,6.85,3.13,3.14
3114,MAE,MAE 130B ,"Benson, David J",WI15,58,21,90.5,57.1,7.07,3.33,3.01
3115,MAE,MAE 130B ,"Eliasson, Veronica",S118,55,49,93.9,100.0,12.21,3.1,2.82
3116,MAE,MAE 130B ,"Eliasson, Veronica",S219,43,43,93.0,93.0,10.55,2.67,2.39
3117,MAE,MAE 130B ,"Eliasson, Veronica",WI18,67,48,91.15,88.65,9.89,3.0,2.79
3118,MAE,MAE 130B ,"Eliasson, Veronica",WI19,46,46,91.3,93.5,12.63,3.0,2.45
3119,MAE,MAE 130B ,"Friend, James Robert",SP18,174,55,71.2,73.1,9.14,3.06,3.0
3120,MAE,MAE 130B ,"Friend, James Robert",SP19,63,57,87.7,98.2,9.69,2.91,3.14
3121,MAE,MAE 130B ,"Ghazinejad, Maziar",SP19,206,177,96.6,98.9,7.62,3.29,3.13
3122,MAE,MAE 130B ,"Hoger Conn, Anne",FA13,19,3,100.0,100.0,8.5,3.33,2.28
3123,MAE,MAE 130B ,"Hoger Conn, Anne",SP11,237,97,96.9,96.9,7.92,3.24,3.04
3124,MAE,MAE 130B ,"Hoger Conn, Anne",SP12,170,63,89.9,99.0,8.415000000000001,3.21,2.88
3125,MAE,MAE 130B ,"Hoger Conn, Anne",SP13,144,39,92.3,89.7,7.32,3.36,2.83
3126,MAE,MAE 130B ,"Hoger, Anne",SP09,182,103,85.1,92.1,6.89,3.1,2.75
3127,MAE,MAE 130B ,"Hoger, Anne",SP10,200,67,92.4,96.9,7.72,3.2,2.8
3128,MAE,MAE 130B ,"Lubarda, Marko",SP16,154,47,100.0,81.8,6.73,3.12,3.0
3129,MAE,MAE 130B ,"Lubarda, Vlado",S211,59,20,95.0,95.0,11.2,3.05,2.74
3130,MAE,MAE 130B ,"Lubarda, Vlado",S212,45,14,100.0,100.0,12.8,2.775,2.81
3131,MAE,MAE 130B ,"Lubarda, Vlado",S213,38,8,100.0,100.0,10.75,3.38,3.13
3132,MAE,MAE 130B ,"Murakami, Hidenori",S214,20,5,100.0,100.0,7.7,3.8,2.92
3133,MAE,MAE 130B ,"Murakami, Hidenori",SP08,190,92,79.3,55.4,6.76,3.27,3.29
3134,MAE,MAE 130B ,"Murakami, Hidenori",SP14,97,38,83.8,51.4,6.5,3.32,3.19
3135,MAE,MAE 130B ,"Murakami, Hidenori",SP15,141,56,70.9,41.8,8.46,3.31,3.15
3136,MAE,MAE 130B ,"Murakami, Hidenori",SP17,229,66,75.4,44.3,8.17,2.97,3.42
3137,MAE,MAE 130B ,"Van Den Einde, Yael Dahlia",WI11,182,172,91.8,91.8,9.39,3.15,2.66
3138,MAE,MAE 130B ,"Van Den Einde, Yael Dahlia",WI12,159,139,94.95,89.2,9.7,3.24,2.62
3139,MAE,MAE 130B ,"Van Den Einde, Yael Dahlia",WI13,35,32,87.5,78.1,9.38,3.43,2.66
3140,MAE,MAE 130B ,"Van Den Einde, Yael Dahlia",WI14,43,21,95.0,85.0,8.6,3.4,2.87
3141,MAE,MAE 130C ,"Abi Ghanem, Maroun",S218,22,21,100.0,100.0,8.02,3.43,3.25
3142,MAE,MAE 130C ,"Abi Ghanem, Maroun",S219,23,22,90.9,100.0,5.95,3.36,3.61
3143,MAE,MAE 130C ,"Bahadori, Mohammad Yousef",S213,25,10,80.0,60.0,8.7,3.56,3.03
3144,MAE,MAE 130C ,"Bahadori, Mohammad Yousef",S215,22,8,75.0,100.0,7.0,3.5,2.58
3145,MAE,MAE 130C ,"Bahadori, Mohammad Yousef",S216,29,6,83.3,83.3,12.9,2.67,2.92
3146,MAE,MAE 130C ,"Bazilevs, Yuri",SP14,31,12,81.8,72.7,6.5,3.4,3.27
3147,MAE,MAE 130C ,"Chen, Jiun-Shyan",SP15,21,8,71.4,57.1,9.17,3.43,3.02
3148,MAE,MAE 130C ,"Chen, Jiun-Shyan",SP16,31,9,88.9,100.0,6.25,3.67,3.18
3149,MAE,MAE 130C ,"Krysl, Petr",S214,20,4,100.0,75.0,9.5,3.5,3.23
3150,MAE,MAE 130C ,"Loh, Kenneth J. H.",FA16,49,18,94.1,82.4,8.5,3.41,2.99
3151,MAE,MAE 130C ,"Lubarda, Vlado",FA12,112,40,80.6,77.8,8.5,3.28,2.9
3152,MAE,MAE 130C ,"Lubarda, Vlado",WI10,184,72,75.0,70.8,7.61,3.04,2.84
3153,MAE,MAE 130C ,"Lubarda, Vlado",WI12,309,127,72.55000000000003,72.2,7.755,2.89,2.65
3154,MAE,MAE 130C ,"Mosqueda, Gilberto",SP13,29,11,54.5,45.5,7.41,3.09,2.31
3155,MAE,MAE 130C ,"Murakami, Hidenori",FA13,48,13,61.5,69.2,7.27,3.08,3.23
3156,MAE,MAE 130C ,"Murakami, Hidenori",FA14,52,14,85.7,85.7,9.58,3.5,3.23
3157,MAE,MAE 130C ,"Murakami, Hidenori",FA15,48,15,92.9,64.3,7.12,3.38,3.15
3158,MAE,MAE 130C ,"Murakami, Hidenori",WI13,54,28,71.4,60.7,7.57,3.08,3.23
3159,MAE,MAE 130C ,"Murakami, Hidenori",WI14,77,39,97.4,79.5,7.47,3.23,2.91
3160,MAE,MAE 130C ,"Murakami, Hidenori",WI15,70,36,97.1,91.4,6.09,3.51,3.09
3161,MAE,MAE 130C ,"Murakami, Hidenori",WI16,99,48,97.8,91.3,6.08,3.56,3.19
3162,MAE,MAE 130C ,"Murakami, Hidenori",WI17,103,30,90.0,80.0,5.9,3.57,3.14
3163,MAE,MAE 130C ,"Nesterenko, Vitali F",WI08,248,89,76.5,91.9,6.2,3.31,2.93
3164,MAE,MAE 130C ,"Nesterenko, Vitali F",WI18,134,51,75.0,62.5,6.76,2.82,3.2
3165,MAE,MAE 130C ,"Nesterenko, Vitali F",WI19,112,42,74.4,81.6,6.97,3.0,3.25
3166,MAE,MAE 130C ,"Ross, Graham",WI08,81,26,76.0,84.0,5.65,3.35,3.04
3167,MAE,MAE 130C ,"Todd, Michael",SP12,184,73,81.65,81.2,7.31,3.045,2.87
3168,MAE,MAE 130C ,"Zhu, Qiang",FA17,82,28,92.3,92.3,4.96,3.38,3.38
3169,MAE,MAE 130C ,"Zhu, Qiang",FA18,114,24,95.7,95.7,6.5,3.39,3.12
3170,MAE,MAE 131A ,"Abi Ghanem, Maroun",SP19,110,90,94.4,85.4,6.57,3.19,3.26
3171,MAE,MAE 131A ,"Bahadori, Mohammad Yousef",FA17,52,16,91.7,83.3,6.68,3.31,3.03
3172,MAE,MAE 131A ,"Bahadori, Mohammad Yousef",FA18,74,26,92.3,88.5,7.88,3.12,2.85
3173,MAE,MAE 131A ,"Bahadori, Mohammad Yousef",WI19,34,12,91.7,100.0,6.0,3.17,3.04
3174,MAE,MAE 131A ,"Cai, Shengqiang",FA13,33,7,85.7,57.1,5.17,3.67,3.18
3175,MAE,MAE 131A ,"Cai, Shengqiang",FA14,24,9,100.0,100.0,6.5,3.71,3.77
3176,MAE,MAE 131A ,"Cai, Shengqiang",FA16,46,16,87.5,75.0,6.36,3.6,3.45
3177,MAE,MAE 131A ,"Ghazinejad, Maziar",S119,42,31,100.0,100.0,7.15,3.3,3.33
3178,MAE,MAE 131A ,"Lanza Di Scalea, Francesco",WI09,133,75,94.4,92.7,6.825,3.345,2.5
3179,MAE,MAE 131A ,"Lanza Di Scalea, Francesco",WI11,133,87,95.4,89.5,7.81,3.37,2.77
3180,MAE,MAE 131A ,"Lanza Di Scalea, Francesco",WI12,102,88,91.85,92.5,8.615,3.095,2.41
3181,MAE,MAE 131A ,"Lanza Di Scalea, Francesco",WI14,26,19,78.9,68.4,6.5,3.16,2.96
3182,MAE,MAE 131A ,"Lanza Di Scalea, Francesco",WI15,42,27,84.6,88.5,6.96,3.42,2.66
3183,MAE,MAE 131A ,"Lanza Di Scalea, Francesco",WI16,23,13,91.7,83.3,8.5,3.5,2.55
3184,MAE,MAE 131A ,"Lanza Di Scalea, Francesco",WI17,54,38,89.2,91.9,7.74,3.73,3.14
3185,MAE,MAE 131A ,"Lubarda, Marko",S218,31,14,100.0,92.9,8.35,3.62,3.15
3186,MAE,MAE 131A ,"Lubarda, Vlado",S211,53,19,100.0,96.15,9.065,3.355,2.85
3187,MAE,MAE 131A ,"Lubarda, Vlado",S212,53,14,100.0,93.75,10.75,3.4,2.96
3188,MAE,MAE 131A ,"Lubarda, Vlado",SP09,185,126,85.5,85.5,5.55,3.15,2.67
3189,MAE,MAE 131A ,"Lubarda, Vlado",SP10,204,79,92.3,87.2,6.37,3.35,2.92
3190,MAE,MAE 131A ,"Luco, J. Enrique",SP08,90,59,89.7,80.4,6.74,3.04,2.54
3191,MAE,MAE 131A ,"Markenscoff, Xanthippi",SP08,123,79,64.6,17.7,6.63,3.35,2.7
3192,MAE,MAE 131A ,"Murakami, Hidenori",FA11,71,26,96.9,82.5,7.65,3.595,2.93
3193,MAE,MAE 131A ,"Murakami, Hidenori",FA12,60,28,96.3,74.1,6.06,3.56,3.12
3194,MAE,MAE 131A ,"Nemat-Nasser, Siavouche",FA09,41,31,90.0,58.1,6.82,2.83,2.83
3195,MAE,MAE 131A ,"Nemat-Nasser, Siavouche",FA15,26,10,100.0,100.0,6.06,3.4,2.9
3196,MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP11,219,87,93.0,80.2,6.19,3.15,2.82
3197,MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP12,124,53,97.75,83.75,6.35,3.395,3.15
3198,MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP13,115,31,100.0,90.3,5.47,3.81,3.28
3199,MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP14,112,41,100.0,100.0,5.42,3.79,3.62
3200,MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP15,153,58,94.6,87.5,5.59,3.61,3.16
3201,MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP16,168,62,93.5,96.7,6.15,3.52,3.41
3202,MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP17,261,69,100.0,98.4,5.91,3.53,2.85
3203,MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP18,228,61,98.2,91.1,6.35,3.61,2.78
3204,MAE,MAE 131A ,"Nemat-Nasser, Siavouche",SP19,216,90,92.9,76.2,6.55,3.25,2.49
3205,MAE,MAE 131A ,"Nesterenko, Vitali F",FA07,55,34,97.0,81.8,6.74,3.21,3.5
3206,MAE,MAE 131A ,"Nesterenko, Vitali F",FA08,95,31,100.0,100.0,5.92,3.53,3.1
3207,MAE,MAE 131A ,"Nesterenko, Vitali F",FA10,74,30,96.7,80.0,6.63,3.37,3.11
3208,MAE,MAE 131A ,"Stewart, Lauren Krista",WI13,37,21,95.2,100.0,6.21,3.48,2.89
3209,MAE,MAE 131B ,"Boechler,nicholas Sebastia",WI18,49,45,95.6,95.6,6.94,3.23,3.19
3210,MAE,MAE 131B ,"Ghazinejad, Maziar",WI19,49,39,100.0,100.0,5.06,3.28,3.22
3211,MAE,MAE 131B ,"Lubarda, Vlado",S111,46,17,93.8,87.5,7.13,3.75,3.44
3212,MAE,MAE 131B ,"Lubarda, Vlado",S112,27,9,100.0,100.0,10.72,3.56,3.08
3213,MAE,MAE 131B ,"Markenscoff, Xanthippi",SP12,40,16,81.3,31.3,4.0,3.87,2.96
3214,MAE,MAE 131B ,"Markenscoff, Xanthippi",SP15,35,10,100.0,50.0,4.1,3.5,2.9
3215,MAE,MAE 131B ,"Markenscoff, Xanthippi",WI09,19,17,70.6,58.8,4.97,3.44,3.28
3216,MAE,MAE 131B ,"Markenscoff, Xanthippi",WI10,39,20,60.0,30.0,7.5,2.89,2.68
3217,MAE,MAE 131B ,"Markenscoff, Xanthippi",WI11,77,41,82.9,41.5,7.43,3.38,2.48
3218,MAE,MAE 131B ,"Markenscoff, Xanthippi",WI13,28,10,90.0,90.0,5.5,3.8,2.88
3219,MAE,MAE 131B ,"Markenscoff, Xanthippi",WI14,27,12,66.7,50.0,3.83,3.33,3.21
3220,MAE,MAE 131B ,"Markenscoff, Xanthippi",WI17,48,16,100.0,40.0,6.37,3.57,3.25
3221,MAE,MAE 131C ,"Lubarda, Vlado",SP08,19,14,71.4,100.0,5.73,3.0,3.33
3222,MAE,MAE 133 ,"Murakami, Hidenori",SP09,52,41,95.1,97.6,5.62,3.56,3.17
3223,MAE,MAE 133 ,"Murakami, Hidenori",SP10,74,26,96.2,92.3,5.27,3.72,3.37
3224,MAE,MAE 133 ,"Murakami, Hidenori",SP11,56,20,100.0,90.0,8.6,3.63,3.23
3225,MAE,MAE 133 ,"Murakami, Hidenori",SP12,62,19,94.7,94.7,5.87,3.53,3.18
3226,MAE,MAE 133 ,"Murakami, Hidenori",SP13,68,27,92.6,88.9,6.5,3.65,3.19
3227,MAE,MAE 133 ,"Murakami, Hidenori",SP16,55,20,100.0,95.0,6.4,3.7,3.48
3228,MAE,MAE 133 ,"Nagy, Geza",FA07,19,18,88.2,94.4,5.94,3.38,3.23
3229,MAE,MAE 140 ,"Bewley, Thomas R",S212,37,18,83.3,66.7,8.17,2.72,3.36
3230,MAE,MAE 140 ,"Bitmead, Robert R.",FA07,108,66,82.5,93.8,6.29,3.51,2.82
3231,MAE,MAE 140 ,"Cortes, Jorge",FA09,112,65,96.9,92.3,5.48,3.43,2.34
3232,MAE,MAE 140 ,"Cortes, Jorge",FA11,145,65,89.1,96.9,7.81,3.27,2.61
3233,MAE,MAE 140 ,"Cortes, Jorge",FA13,159,65,95.1,93.4,5.78,3.48,2.86
3234,MAE,MAE 140 ,"Cortes, Jorge",FA14,157,63,83.6,85.2,7.22,3.25,2.78
3235,MAE,MAE 140 ,"Cortes, Jorge",WI09,153,72,83.8,97.0,5.63,3.41,2.66
3236,MAE,MAE 140 ,"Cortes, Jorge",WI16,125,52,84.0,88.0,7.14,3.33,2.86
3237,MAE,MAE 140 ,"Cortes, Jorge",WI17,141,61,95.0,93.3,7.26,3.47,3.38
3238,MAE,MAE 140 ,"Cortes, Jorge",WI18,154,73,88.2,95.6,7.62,3.48,2.99
3239,MAE,MAE 140 ,"Cortes, Jorge",WI19,103,39,94.4,94.4,7.07,3.17,2.88
3240,MAE,MAE 140 ,"Martinez, Sonia",FA10,145,60,88.3,76.7,7.38,3.37,2.61
3241,MAE,MAE 140 ,"Martinez, Sonia",FA11,70,23,90.0,85.0,6.6,3.57,2.61
3242,MAE,MAE 140 ,"Martinez, Sonia",WI11,161,127,86.6,84.3,6.89,3.46,2.8
3243,MAE,MAE 140 ,"Martinez, Sonia",WI13,115,90,83.3,80.0,6.64,3.45,2.57
3244,MAE,MAE 140 ,"McEneaney, William Michael",WI10,176,67,80.3,46.2,7.63,3.06,2.95
3245,MAE,MAE 140 ,"de Oliveira, Mauricio",FA07,146,85,78.0,95.1,5.72,3.3,2.71
3246,MAE,MAE 140 ,"de Oliveira, Mauricio",FA08,196,95,82.4,93.3,5.6,3.4,2.78
3247,MAE,MAE 140 ,"de Oliveira, Mauricio",FA09,131,74,90.5,97.3,5.74,3.37,3.09
3248,MAE,MAE 140 ,"de Oliveira, Mauricio",FA10,144,91,91.0,97.7,7.23,3.31,3.3
3249,MAE,MAE 140 ,"de Oliveira, Mauricio",FA12,119,48,86.7,95.6,6.59,3.42,3.08
3250,MAE,MAE 140 ,"de Oliveira, Mauricio",FA15,194,66,79.0,77.4,6.6,3.35,3.07
3251,MAE,MAE 140 ,"de Oliveira, Mauricio",FA16,169,106,77.4,75.5,7.77,3.13,2.99
3252,MAE,MAE 140 ,"de Oliveira, Mauricio",FA17,181,34,75.8,78.8,6.68,3.09,3.06
3253,MAE,MAE 140 ,"de Oliveira, Mauricio",FA18,120,78,66.2,71.4,7.02,2.85,3.16
3254,MAE,MAE 140 ,"de Oliveira, Mauricio",S211,72,16,75.0,100.0,9.0,3.75,3.46
3255,MAE,MAE 140 ,"de Oliveira, Mauricio",WI08,147,79,89.5,97.4,5.8,3.56,3.31
3256,MAE,MAE 140 ,"de Oliveira, Mauricio",WI09,80,37,88.9,97.2,5.64,3.41,2.88
3257,MAE,MAE 140 ,"de Oliveira, Mauricio",WI12,134,54,75.9,90.7,7.78,3.24,3.14
3258,MAE,MAE 140 ,"de Oliveira, Mauricio",WI14,137,52,66.7,80.4,7.99,3.29,3.08
3259,MAE,MAE 140 ,"de Oliveira, Mauricio",WI15,108,43,90.0,95.0,7.05,3.49,3.18
3260,MAE,MAE 142 ,"Anderson, Mark Ronald",WI11,64,34,88.2,94.1,5.97,3.48,3.13
3261,MAE,MAE 142 ,"Anderson, Mark Ronald",WI12,57,23,91.3,100.0,6.33,3.61,3.26
3262,MAE,MAE 142 ,"Anderson, Mark Ronald",WI13,88,21,100.0,100.0,4.98,3.71,3.33
3263,MAE,MAE 142 ,"Anderson, Mark Ronald",WI14,54,22,100.0,100.0,4.88,3.37,3.33
3264,MAE,MAE 142 ,"Anderson, Mark Ronald",WI15,57,15,100.0,100.0,3.93,3.86,3.57
3265,MAE,MAE 142 ,"Anderson, Mark Ronald",WI16,52,14,100.0,100.0,4.36,3.62,3.48
3266,MAE,MAE 142 ,"Anderson, Mark Ronald",WI17,66,20,94.4,100.0,3.72,3.72,3.54
3267,MAE,MAE 142 ,"Anderson, Mark Ronald",WI18,88,21,100.0,100.0,5.07,3.71,3.47
3268,MAE,MAE 142 ,"Anderson, Mark Ronald",WI19,102,17,88.2,100.0,6.5,2.88,3.36
3269,MAE,MAE 142 ,"Bewley, Thomas R",WI09,78,61,70.0,86.7,10.87,2.98,3.0
3270,MAE,MAE 142 ,"Bewley, Thomas R",WI10,73,24,58.3,58.3,9.58,3.04,2.9
3271,MAE,MAE 142 ,"Skelton, Robert E",WI08,72,46,22.2,24.4,8.2,2.8,2.72
3272,MAE,MAE 143A ,"Bahadori, Mohammad Yousef",WI12,110,52,52.0,36.0,8.18,3.12,2.75
3273,MAE,MAE 143A ,"Bewley, Thomas R",S112,53,14,85.7,92.3,10.79,3.14,2.88
3274,MAE,MAE 143A ,"Bewley, Thomas R",S113,33,9,87.5,75.0,8.0,3.38,3.12
3275,MAE,MAE 143A ,"Bewley, Thomas R",S114,37,10,100.0,100.0,9.9,3.1,3.12
3276,MAE,MAE 143A ,"Bewley, Thomas R",S211,51,14,78.6,85.7,7.93,3.21,2.94
3277,MAE,MAE 143A ,"Bitmead, Robert R.",WI12,120,54,49.1,37.7,9.39,2.93,2.74
3278,MAE,MAE 143A ,"Bitmead, Robert R.",WI13,149,58,77.2,59.6,7.52,3.13,3.16
3279,MAE,MAE 143A ,"Bitmead, Robert R.",WI14,153,76,57.9,36.8,8.58,2.88,3.17
3280,MAE,MAE 143A ,"Bitmead, Robert R.",WI15,151,60,69.0,39.7,8.18,2.98,3.03
3281,MAE,MAE 143A ,"Bitmead, Robert R.",WI16,172,70,72.7,48.5,8.66,2.95,3.08
3282,MAE,MAE 143A ,"Bitmead, Robert R.",WI17,202,75,66.7,44.4,8.12,3.01,2.96
3283,MAE,MAE 143A ,"Bitmead, Robert R.",WI19,256,95,45.5,20.9,9.32,2.87,3.04
3284,MAE,MAE 143A ,"Cortes, Jorge",WI11,144,96,59.6,64.9,8.46,3.05,2.73
3285,MAE,MAE 143A ,"Krstic, Miroslav",FA09,62,32,87.5,96.9,3.88,3.42,2.66
