Department,Course Number,Instructor,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
ECE,ECE 180 ,"Ghoudjehbaklou, Hassan",SP16,56,13,84.6,53.8,7.33,3.18,3.12
ECE,ECE 180 ,"Ghoudjehbaklou, Hassan",WI17,22,5,100.0,100.0,8.0,3.0,3.5
ECE,ECE 180 ,"Kumar, Rakesh",FA15,46,14,100.0,100.0,3.5,3.69,3.54
ECE,ECE 180 ,"Kumar, Rakesh",FA16,20,11,90.9,90.9,4.5,3.91,3.68
ECE,ECE 180 ,"Kumar, Rakesh",SP17,28,22,100.0,95.2,4.7,3.9,3.69
ECE,ECE 180 ,"Kumar, Rakesh",WI18,22,17,94.1,100.0,4.03,3.76,3.68
ECE,ECE 180 ,"Kumar, Rakesh",WI19,33,30,96.7,93.3,6.3,3.83,3.49
ECE,ECE 180 ,"Kunin, Jay Stuart",WI16,34,8,100.0,85.7,4.5,3.57,3.54
ECE,ECE 180 ,"Unpingco, Jose H.",FA17,66,32,86.2,88.9,7.43,3.78,4.0
ECE,ECE 180 ,"Unpingco, Jose H.",WI18,149,71,87.1,88.6,5.8,3.86,3.45
ECE,ECE 181 ,"Ford, Joseph Earl",SP12,29,19,88.9,77.8,10.39,2.94,2.64
ECE,ECE 181 ,"Ford, Joseph Earl",SP15,20,7,100.0,100.0,7.36,3.57,3.35
ECE,ECE 182 ,"Lomakin, Vitaliy",FA11,20,11,100.0,90.9,5.59,3.5,3.59
ECE,ECE 182 ,"Lomakin, Vitaliy",FA16,21,13,92.3,84.6,8.5,3.46,3.38
ECE,ECE 183 ,"Lo, Yu-Hwa",WI11,23,10,70.0,90.0,5.5,3.3,3.41
ECE,ECE 183 ,"McAulay, Alastair D",WI16,27,12,91.7,50.0,5.0,3.64,3.5
ECE,ECE 183 ,"Mookherjea, Shayan",WI12,27,18,88.9,94.4,10.72,3.12,3.23
ECE,ECE 183 ,"Mookherjea, Shayan",WI14,15,9,100.0,100.0,7.17,3.25,3.03
ECE,ECE 183 ,"Mookherjea, Shayan",WI17,31,15,85.7,100.0,14.07,3.36,3.12
ECE,ECE 187 ,"Bartsch, Dirk-Uwe Guenther",FA07,27,22,95.2,100.0,3.32,3.45,3.14
ECE,ECE 187 ,"Bartsch, Dirk-Uwe Guenther",FA08,31,17,88.2,100.0,5.91,3.4,3.13
ECE,ECE 187 ,"Bartsch, Dirk-Uwe Guenther",FA09,34,20,100.0,100.0,3.5,3.56,3.39
ECE,ECE 187 ,"Bartsch, Dirk-Uwe Guenther",FA10,24,16,93.8,100.0,3.88,3.63,3.46
ECE,ECE 187 ,"Liu, Zhaowei",FA14,29,12,72.7,72.7,5.05,3.4,3.2
ECE,ECE 187 ,"Liu, Zhaowei",FA15,42,13,84.6,84.6,5.12,3.42,3.3
ECE,ECE 187 ,"Liu, Zhaowei",FA16,47,20,88.9,77.8,6.28,3.44,3.3
ECE,ECE 187 ,"Liu, Zhaowei",FA18,27,5,100.0,100.0,6.9,3.75,3.5
ECE,ECE 188 ,"Cetin, Ahmet Enis",SP16,27,11,100.0,100.0,5.1,3.78,3.62
ECE,ECE 188 ,"Esmaili, Gholamreza",FA15,93,33,90.0,93.3,10.02,3.11,2.88
ECE,ECE 188 ,"Esmaili, Gholamreza",SP13,43,19,89.5,84.2,6.92,3.39,2.93
ECE,ECE 188 ,"Esmaili, Gholamreza",WI14,53,24,91.7,75.0,9.75,3.08,2.44
ECE,ECE 188 ,"Gessner, Richard K.",SP17,25,20,95.0,95.0,7.8,3.68,3.42
ECE,ECE 188 ,"Gessner, Richard K.",WI17,47,38,89.2,91.9,9.53,3.39,3.53
ECE,ECE 188 ,"Khoshabeh, Ramsin",SP17,25,20,95.0,90.0,7.8,3.68,3.42
ECE,ECE 188 ,"Khoshabeh, Ramsin",WI17,47,38,89.2,94.6,9.53,3.39,3.53
ECE,ECE 188 ,"Phan, Alex Minh Giang",FA17,24,6,100.0,100.0,11.7,3.8,3.52
ECE,ECE 188 ,"Phan, Alex Minh Giang",SP18,30,27,100.0,100.0,13.76,3.54,3.56
ECE,ECE 188 ,"Phan, Alex Minh Giang",WI18,22,22,100.0,100.0,10.95,3.5,3.65
ECE,ECE 188 ,"Twomey, Robert Daniel",SP19,39,14,92.3,100.0,6.17,3.75,3.9
ECE,ECE 191 ,"Cosman, Pamela C.",FA14,21,8,100.0,87.5,12.21,3.57,3.6
ECE,ECE 191 ,"Cosman, Pamela C.",FA15,33,5,75.0,100.0,9.0,3.75,3.32
ECE,ECE 191 ,"Cosman, Pamela C.",FA16,38,15,100.0,100.0,8.83,3.69,3.33
ECE,ECE 191 ,"Cosman, Pamela C.",FA17,34,7,100.0,100.0,9.36,3.43,3.54
ECE,ECE 191 ,"Cosman, Pamela C.",SP13,40,12,100.0,100.0,10.67,3.83,3.7
ECE,ECE 191 ,"Cosman, Pamela C.",SP14,30,6,100.0,100.0,11.5,3.5,3.55
ECE,ECE 191 ,"Cosman, Pamela C.",SP15,46,10,100.0,100.0,12.75,3.71,3.49
ECE,ECE 191 ,"Cosman, Pamela C.",SP16,75,17,93.8,93.8,12.13,3.67,3.56
ECE,ECE 191 ,"Cosman, Pamela C.",WI14,55,13,91.7,83.3,9.41,3.91,3.67
ECE,ECE 191 ,"Cosman, Pamela C.",WI16,48,13,91.7,100.0,10.67,3.75,3.55
ECE,ECE 191 ,"Cosman, Pamela C.",WI17,61,16,85.7,85.7,11.42,3.58,3.57
ECE,ECE 191 ,"Cosman, Pamela C.",WI18,39,6,80.0,100.0,12.5,3.75,3.48
ECE,ECE 191 ,"Cosman, Pamela C.",WI19,22,4,100.0,100.0,9.83,3.67,3.3
ECE,ECE 191 ,"Das, Nandon",SP08,20,6,100.0,100.0,14.83,3.74,3.84
ECE,ECE 191 ,"Das, Pankaj K",FA14,23,8,100.0,50.0,11.64,3.57,3.6
ECE,ECE 191 ,"Das, Pankaj K",SP08,20,19,100.0,94.7,13.5,3.74,3.84
ECE,ECE 191 ,"Das, Pankaj K",SP10,24,10,77.8,66.7,8.72,3.67,3.84
ECE,ECE 191 ,"Das, Pankaj K",SP12,48,13,92.3,84.6,11.42,3.77,3.69
ECE,ECE 191 ,"Das, Pankaj K",SP13,40,12,100.0,91.7,10.67,3.75,3.7
ECE,ECE 191 ,"Das, Pankaj K",SP16,75,17,93.8,81.3,12.13,3.67,3.56
ECE,ECE 191 ,"Das, Pankaj K",SP17,66,11,63.6,81.8,9.95,3.36,3.69
ECE,ECE 191 ,"Das, Pankaj K",WI08,32,24,95.7,87.0,11.0,3.52,3.55
ECE,ECE 191 ,"Das, Pankaj K",WI09,38,31,89.7,79.3,11.26,3.75,3.56
ECE,ECE 191 ,"Das, Pankaj K",WI10,54,14,92.9,85.7,11.73,3.69,3.75
ECE,ECE 191 ,"Das, Pankaj K",WI12,44,19,84.2,57.9,11.66,3.68,3.59
ECE,ECE 191 ,"Das, Pankaj K",WI13,26,15,86.7,80.0,9.42,3.87,3.74
ECE,ECE 191 ,"Das, Pankaj K",WI15,62,16,100.0,93.8,10.63,3.88,3.63
ECE,ECE 191 ,"Das, Pankaj K",WI16,48,12,91.7,66.7,10.67,3.75,3.55
ECE,ECE 191 ,"Guest, Clark C",WI11,45,16,87.5,100.0,10.5,3.81,3.55
ECE,ECE 191 ,"Guest, Clark C",WI12,44,17,82.4,76.5,11.32,3.68,3.59
ECE,ECE 191 ,"Guest, Clark C",WI13,26,15,78.6,64.3,10.35,3.85,3.74
ECE,ECE 191 ,"Trivedi, Mohan M.",SP11,28,15,86.7,86.7,12.36,3.87,3.68
ECE,ECE 191 ,"Trivedi, Mohan M.",WI09,38,31,89.7,79.3,11.26,3.75,3.56
ECE,ECE 191 ,"Trivedi, Mohan M.",WI10,54,13,91.7,91.7,11.33,3.69,3.75
ECE,ECE 191 ,"Tu, Charles",FA15,33,5,75.0,75.0,9.0,3.75,3.32
ECE,ECE 191 ,"Tu, Charles",SP10,24,9,77.8,88.9,8.94,3.67,3.84
ECE,ECE 191 ,"Tu, Charles",SP11,28,15,86.7,86.7,11.93,3.87,3.68
ECE,ECE 191 ,"Tu, Charles",SP12,48,14,92.9,100.0,12.5,3.77,3.69
ECE,ECE 191 ,"Tu, Charles",SP15,46,10,100.0,88.9,12.28,3.75,3.49
ECE,ECE 191 ,"Tu, Charles",SP17,66,12,58.3,75.0,9.5,3.42,3.69
ECE,ECE 191 ,"Tu, Charles",WI14,55,11,100.0,100.0,9.17,3.9,3.67
ECE,ECE 191 ,"Tu, Charles",WI15,62,16,100.0,93.8,10.63,3.88,3.63
ECE,ECE 191 ,"Zhang, Xinyu",WI19,22,4,100.0,100.0,9.83,3.67,3.3
ECE,ECE 25 ,"Cruz, Rene L",WI09,63,38,97.4,84.2,5.82,3.4,3.23
ECE,ECE 25 ,"Dey, Sujit",WI11,80,37,94.4,66.7,6.44,3.24,2.87
ECE,ECE 25 ,"Dey, Sujit",WI12,109,47,97.9,89.4,7.1,3.37,3.13
ECE,ECE 25 ,"Dey, Sujit",WI13,197,82,96.3,84.0,6.62,3.39,2.91
ECE,ECE 25 ,"Dey, Sujit",WI14,186,86,96.3,81.7,6.04,3.21,2.49
ECE,ECE 25 ,"Dey, Sujit",WI16,137,71,92.3,81.5,6.88,3.34,2.88
ECE,ECE 25 ,"Dey, Sujit",WI17,100,48,97.6,90.2,6.99,3.63,2.8
ECE,ECE 25 ,"Dey, Sujit",WI18,134,75,94.3,90.0,7.3,3.24,2.97
ECE,ECE 25 ,"Dey, Sujit",WI19,134,67,93.8,92.3,5.95,3.38,3.05
ECE,ECE 25 ,"Guest, Clark C",SP09,36,26,92.0,92.0,4.81,3.36,2.37
ECE,ECE 25 ,"Guest, Clark C",WI10,83,35,85.7,71.4,5.93,3.43,3.08
ECE,ECE 25 ,"LIU, ZHAOWEI",SP10,25,12,91.7,58.3,3.67,3.42,3.32
ECE,ECE 25 ,"Lin, Bill",FA07,62,49,91.7,89.4,5.0,3.53,3.11
ECE,ECE 25 ,"Lin, Bill",FA08,46,27,100.0,100.0,3.94,3.56,2.92
ECE,ECE 25 ,"Lin, Bill",FA09,52,47,97.9,100.0,3.8,3.54,3.1
ECE,ECE 25 ,"Lin, Bill",FA10,78,35,94.3,97.1,7.5,3.48,3.14
ECE,ECE 25 ,"Lin, Bill",FA12,152,60,94.3,96.2,7.13,3.44,2.65
ECE,ECE 25 ,"Lin, Bill",FA14,178,74,91.4,94.3,5.86,3.48,2.93
ECE,ECE 25 ,"Lin, Bill",FA16,72,28,80.8,88.5,4.81,3.5,2.85
ECE,ECE 25 ,"Lin, Bill",SP08,30,16,100.0,93.8,3.7,3.57,3.1
ECE,ECE 25 ,"Lin, Bill",SP12,79,44,93.0,93.0,5.59,3.59,3.11
ECE,ECE 25 ,"Lin, Bill",WI14,178,80,97.5,98.8,5.42,3.54,2.72
ECE,ECE 25 ,"Liu, Zhaowei",FA11,123,50,91.7,56.3,7.79,3.2,3.1
ECE,ECE 25 ,"Liu, Zhaowei",FA15,62,30,89.7,82.8,6.57,3.36,3.38
ECE,ECE 25 ,"Liu, Zhaowei",SP11,47,19,89.5,73.7,5.97,3.39,3.23
ECE,ECE 25 ,"Liu, Zhaowei",SP13,105,37,94.6,83.8,5.13,3.46,3.15
ECE,ECE 25 ,"Liu, Zhaowei",SP14,122,52,88.0,76.0,5.81,3.36,3.07
ECE,ECE 25 ,"Liu, Zhaowei",SP16,29,11,81.8,81.8,6.68,3.3,3.24
ECE,ECE 25 ,"Liu, Zhaowei",SP17,38,15,100.0,76.9,6.04,3.17,3.04
ECE,ECE 25 ,"Liu, Zhaowei",SP18,56,18,94.1,93.8,6.15,2.94,2.87
ECE,ECE 25 ,"Liu, Zhaowei",SP19,81,38,87.5,74.2,6.63,3.03,2.91
ECE,ECE 25 ,"Quest, Kevin B",FA13,200,73,97.2,94.4,7.4,3.26,2.68
ECE,ECE 25 ,"Quest, Kevin B",FA18,100,41,94.7,94.7,6.08,3.26,2.81
ECE,ECE 25 ,"Quest, Kevin B",SP15,45,17,100.0,84.6,5.73,3.38,2.45
ECE,ECE 25 ,"Quest, Kevin B",WI08,42,32,96.7,93.5,4.5,3.26,2.74
ECE,ECE 25 ,"Vasconcelos, Manuela",FA17,67,50,85.7,63.3,6.91,3.38,3.18
ECE,ECE 25 ,"Vasconcelos, Manuela",WI15,165,90,94.2,54.7,5.99,3.45,2.85
ECE,ECE 30 ,"Das, Pankaj K",FA08,61,52,72.5,79.6,5.3,3.25,2.96
ECE,ECE 30 ,"Eldon, John",SP17,99,33,79.3,82.8,8.22,3.04,3.0
ECE,ECE 30 ,"Eldon, John",WI18,70,25,59.1,90.5,5.98,3.14,3.22
ECE,ECE 30 ,"Guest, Clark C",FA08,61,52,72.5,79.6,5.3,3.25,2.96
ECE,ECE 30 ,"Guest, Clark C",FA09,30,17,88.2,94.1,4.26,3.31,2.75
ECE,ECE 30 ,"Guest, Clark C",FA10,56,25,62.5,87.5,5.33,3.48,2.85
ECE,ECE 30 ,"Guest, Clark C",FA11,69,36,57.1,65.7,7.87,3.26,2.42
ECE,ECE 30 ,"Guest, Clark C",FA12,93,27,87.0,69.6,9.2,3.57,2.39
ECE,ECE 30 ,"Guest, Clark C",FA13,88,31,84.6,69.2,6.42,3.27,2.42
ECE,ECE 30 ,"Lanckriet, Gert",SP08,76,59,72.4,70.7,4.64,3.34,2.33
ECE,ECE 30 ,"Lanckriet, Gert",SP09,69,53,75.5,86.8,5.72,3.31,2.44
ECE,ECE 30 ,"Lanckriet, Gert",SP10,85,37,70.3,89.2,6.23,3.29,2.28
ECE,ECE 30 ,"Lanckriet, Gert",SP11,73,37,78.4,89.2,11.96,3.25,2.72
ECE,ECE 30 ,"Lanckriet, Gert",SP12,134,57,87.5,100.0,12.36,3.25,2.77
ECE,ECE 30 ,"Lanckriet, Gert",SP13,124,40,92.3,97.4,11.32,3.51,2.86
ECE,ECE 30 ,"Lanckriet, Gert",SP14,174,65,93.4,95.1,10.93,3.2,2.7
ECE,ECE 30 ,"Lanckriet, Gert",SP15,292,76,83.3,91.65,11.215,3.32,3.03
ECE,ECE 30 ,"Mir Arabbaygi, Siavash",SP16,147,79,80.3,82.9,8.07,3.19,3.05
ECE,ECE 30 ,"Mir Arabbaygi, Siavash",SP18,142,102,82.7,91.8,8.42,3.31,3.15
ECE,ECE 30 ,"Mir Arabbaygi, Siavash",SP19,159,83,64.6,72.5,7.29,2.76,2.58
ECE,ECE 30 ,"Mir Arabbaygi, Siavash",WI16,59,18,82.4,94.1,7.75,3.47,2.56
ECE,ECE 30 ,"Mir Arabbaygi, Siavash",WI17,54,26,69.6,78.3,6.41,3.27,2.94
ECE,ECE 30 ,"Yun, Kenneth Yi",FA07,57,40,55.0,75.0,6.75,2.97,2.61
ECE,ECE 30 ,"Yun, Kenneth Yi",WI19,54,20,61.1,77.8,5.06,3.44,2.91
ECE,ECE 35 ,"Ford, Joseph Earl",FA16,191,90,81.0,89.3,8.48,2.88,2.56
ECE,ECE 35 ,"Ford, Joseph Earl",SP19,119,47,89.7,94.9,9.22,3.13,2.35
ECE,ECE 35 ,"Ford, Joseph Earl",WI08,56,27,81.5,88.5,6.72,3.12,2.48
ECE,ECE 35 ,"Ford, Joseph Earl",WI09,56,21,90.5,95.2,5.55,3.25,2.35
ECE,ECE 35 ,"Ford, Joseph Earl",WI10,90,40,92.3,94.7,8.35,3.23,2.36
ECE,ECE 35 ,"Ford, Joseph Earl",WI11,77,27,88.9,96.3,10.2,3.4,2.46
ECE,ECE 35 ,"Ford, Joseph Earl",WI13,57,22,90.9,68.2,8.5,3.09,2.65
ECE,ECE 35 ,"Ford, Joseph Earl",WI16,113,41,84.2,78.9,7.97,2.95,2.7
ECE,ECE 35 ,"Ford, Joseph Earl",WI18,109,51,87.8,93.9,8.42,3.19,2.62
ECE,ECE 35 ,"Galton, Ian A",FA13,269,120,77.7,35.7,10.54,2.61,2.36
ECE,ECE 35 ,"Galton, Ian A",FA14,182,68,74.2,41.9,10.21,2.72,2.09
ECE,ECE 35 ,"Papen, George C.",SP08,47,29,92.9,96.4,5.6,3.04,2.1
ECE,ECE 35 ,"Radic, Stojan",FA07,93,57,78.2,65.5,9.45,2.85,2.7
ECE,ECE 35 ,"Radic, Stojan",FA08,55,26,76.0,60.0,8.27,2.84,2.19
ECE,ECE 35 ,"Radic, Stojan",FA09,62,38,86.8,76.3,6.45,3.06,2.66
ECE,ECE 35 ,"Radic, Stojan",FA10,87,41,73.2,65.0,9.9,2.48,2.75
ECE,ECE 35 ,"Radic, Stojan",FA11,121,44,75.0,48.8,10.0,2.67,2.49
ECE,ECE 35 ,"Radic, Stojan",FA12,144,60,87.3,69.1,9.69,2.89,2.63
ECE,ECE 35 ,"Radic, Stojan",SP16,114,46,76.2,66.7,7.72,2.64,2.1
ECE,ECE 35 ,"Radic, Stojan",SP18,77,32,75.0,71.4,8.57,2.71,2.62
ECE,ECE 35 ,"Radic, Stojan",WI14,189,58,96.2,88.7,8.31,2.87,2.18
ECE,ECE 35 ,"Radic, Stojan",WI15,275,97,84.8,84.8,8.37,2.7,1.47
ECE,ECE 35 ,"Radic, Stojan",WI17,134,50,78.3,63.0,7.5,2.93,2.11
ECE,ECE 35 ,"Schurgers, Curt",FA17,229,151,90.05,95.85,9.88,3.16,2.59
ECE,ECE 35 ,"Schurgers, Curt",FA18,146,110,89.9,94.4,10.59,2.86,2.57
ECE,ECE 35 ,"Schurgers, Curt",WI19,127,81,85.9,97.4,9.47,3.08,2.45
ECE,ECE 35 ,"Taur, Yuan",FA15,184,66,88.3,88.3,8.0,2.93,2.32
ECE,ECE 35 ,"Taur, Yuan",FA18,122,43,84.6,71.1,7.9,2.9,2.43
ECE,ECE 35 ,"Taur, Yuan",SP15,210,79,84.7,81.9,7.14,3.0,2.41
ECE,ECE 35 ,"Taur, Yuan",SP17,198,63,88.3,91.7,8.08,3.14,2.44
ECE,ECE 35 ,"Taur, Yuan",WI12,192,81,89.9,91.1,7.23,3.19,2.63
ECE,ECE 35 ,"Taur, Yuan",WI13,127,47,86.7,77.8,6.31,3.12,2.53
ECE,ECE 35 ,"Xiang, Jie",FA15,100,51,93.6,93.6,10.28,2.87,2.46
ECE,ECE 35 ,"Xiang, Jie",SP09,82,29,71.4,64.3,7.33,3.07,2.24
ECE,ECE 35 ,"Xiang, Jie",SP10,68,24,79.2,20.8,8.5,2.7,2.44
ECE,ECE 35 ,"Xiang, Jie",SP11,69,32,90.6,61.3,9.69,3.1,2.54
ECE,ECE 35 ,"Xiang, Jie",SP12,100,81,90.1,66.3,9.44,3.04,2.65
ECE,ECE 35 ,"Xiang, Jie",SP13,146,57,91.2,78.9,8.5,2.92,2.63
ECE,ECE 35 ,"Xiang, Jie",SP14,342,102,88.3,88.3,10.04,3.17,2.6
ECE,ECE 35 ,"Xiang, Jie",SP15,171,59,92.9,96.4,10.39,2.89,2.57
ECE,ECE 45 ,"Alcantara, Eldridge Escubido",S316,23,22,100.0,100.0,7.59,3.18,2.32
ECE,ECE 45 ,"Franceschetti, Massimo",FA07,53,39,100.0,100.0,5.58,3.59,3.49
ECE,ECE 45 ,"Franceschetti, Massimo",FA08,38,27,100.0,100.0,4.43,3.31,3.41
ECE,ECE 45 ,"Franceschetti, Massimo",FA09,46,30,100.0,100.0,4.77,3.14,2.83
ECE,ECE 45 ,"Franceschetti, Massimo",FA11,54,32,93.8,90.6,8.06,3.45,2.78
ECE,ECE 45 ,"Franceschetti, Massimo",SP13,119,39,84.6,76.9,7.03,2.86,2.93
ECE,ECE 45 ,"Franceschetti, Massimo",SP14,127,57,92.7,69.1,8.98,2.83,2.54
ECE,ECE 45 ,"Franceschetti, Massimo",SP15,112,42,81.6,71.1,7.15,3.06,2.87
ECE,ECE 45 ,"Franceschetti, Massimo",SP16,105,24,76.2,66.7,8.0,2.86,3.02
ECE,ECE 45 ,"Franceschetti, Massimo",SP17,84,57,80.7,73.7,7.59,2.76,2.91
ECE,ECE 45 ,"Franceschetti, Massimo",SP18,64,17,100.0,81.3,7.91,3.59,2.65
ECE,ECE 45 ,"Franceschetti, Massimo",SP19,127,82,82.1,77.6,6.65,3.18,2.66
ECE,ECE 45 ,"Kim, Young-Han",FA10,53,22,95.2,85.7,8.79,2.91,2.91
ECE,ECE 45 ,"Lugannani, Robert",FA18,64,19,83.3,77.8,6.06,3.71,3.32
ECE,ECE 45 ,"Lugannani, Robert",SP08,57,30,96.7,100.0,5.33,3.3,2.86
ECE,ECE 45 ,"Lugannani, Robert",SP09,40,30,96.4,100.0,5.6,3.46,2.96
ECE,ECE 45 ,"Lugannani, Robert",SP10,76,31,93.5,77.4,7.17,3.29,2.41
ECE,ECE 45 ,"Lugannani, Robert",SP11,53,25,92.0,88.0,7.7,3.46,2.9
ECE,ECE 45 ,"Lugannani, Robert",WI08,73,49,95.9,95.9,6.21,3.29,2.83
ECE,ECE 45 ,"Lugannani, Robert",WI09,38,26,100.0,100.0,5.88,3.38,2.7
ECE,ECE 45 ,"Lugannani, Robert",WI10,62,23,95.5,100.0,5.59,3.36,2.73
ECE,ECE 45 ,"Lugannani, Robert",WI11,82,47,87.0,89.1,7.02,3.38,2.7
ECE,ECE 45 ,"Lugannani, Robert",WI12,80,26,96.0,92.3,7.27,3.48,2.85
ECE,ECE 45 ,"Lugannani, Robert",WI13,121,43,97.7,97.7,6.26,3.53,2.61
ECE,ECE 45 ,"Lugannani, Robert",WI14,190,56,100.0,96.2,6.34,3.47,3.25
ECE,ECE 45 ,"Lugannani, Robert",WI15,158,54,93.6,93.6,6.5,3.55,3.17
ECE,ECE 45 ,"Lugannani, Robert",WI16,281,100,84.2,86.3,7.48,3.13,2.55
ECE,ECE 45 ,"Lugannani, Robert",WI17,156,74,91.5,87.3,5.97,3.35,3.56
ECE,ECE 45 ,"Lugannani, Robert",WI18,232,101,93.5,84.1,6.61,3.57,3.59
ECE,ECE 45 ,"Shevchenko, Valentin I",S113,40,12,90.9,72.7,8.86,3.09,2.87
ECE,ECE 45 ,"Shevchenko, Valentin I",S114,56,15,100.0,85.7,10.21,3.43,3.31
ECE,ECE 45 ,"Shevchenko, Valentin I",S115,58,35,94.1,91.2,9.29,3.13,3.3
ECE,ECE 45 ,"Shevchenko, Valentin I",S117,36,18,100.0,81.3,8.37,3.29,3.44
ECE,ECE 45 ,"Shevchenko, Valentin I",S118,20,10,100.0,100.0,9.1,3.4,3.3
ECE,ECE 45 ,"Shevchenko, Valentin I",S119,29,18,88.9,88.9,7.61,3.39,3.46
ECE,ECE 45 ,"Zeger, Kenneth A.",FA12,106,46,84.1,61.4,6.21,2.83,2.18
ECE,ECE 45 ,"Zeger, Kenneth A.",FA13,86,29,92.9,71.4,6.43,3.0,2.31
ECE,ECE 45 ,"Zeger, Kenneth A.",FA14,159,48,90.9,88.6,7.45,3.26,2.26
ECE,ECE 45 ,"Zeger, Kenneth A.",FA15,179,79,88.2,89.5,7.3,2.97,2.31
ECE,ECE 45 ,"Zeger, Kenneth A.",FA16,91,37,91.7,100.0,6.85,3.26,2.37
ECE,ECE 45 ,"Zeger, Kenneth A.",FA17,96,26,87.5,95.8,7.58,3.21,2.43
ECE,ECE 45 ,"Zeger, Kenneth A.",WI19,162,64,77.4,75.4,7.53,2.79,2.71
ECE,ECE 5 ,"Eldon, John",FA18,180,101,100.0,94.7,6.62,3.69,3.66
ECE,ECE 5 ,"Eldon, John",SP18,99,29,89.3,92.6,6.57,3.81,3.63
ECE,ECE 5 ,"Eldon, John",SP19,68,19,93.3,93.3,5.57,3.87,3.52
ECE,ECE 5 ,"Eldon, John",WI18,113,42,100.0,97.0,4.71,3.9,3.85
ECE,ECE 5 ,"Eldon, John",WI19,112,37,93.3,100.0,5.5,3.73,3.55
ECE,ECE 5 ,"Gilja, Vikash",FA18,180,101,100.0,95.9,6.62,3.69,3.66
ECE,ECE 5 ,"Gilja, Vikash",SP19,68,19,93.3,93.3,5.57,3.87,3.52
ECE,ECE 5 ,"Gilja, Vikash",WI19,112,37,93.3,96.4,5.5,3.73,3.55
ECE,ECE 5 ,"Hall, Drew A.",FA18,180,101,100.0,98.7,6.62,3.69,3.66
ECE,ECE 5 ,"Hall, Drew A.",SP18,99,29,89.3,100.0,6.57,3.81,3.63
ECE,ECE 5 ,"Hall, Drew A.",WI18,113,42,100.0,93.8,4.71,3.9,3.85
ECE,ECE 5 ,"Morris, Karcher William",S218,50,30,100.0,100.0,6.29,3.9,3.94
ECE,ECE 5 ,"Morris, Karcher William",S219,37,22,100.0,100.0,8.59,3.82,3.86
ECE,ECE 5 ,"Nguyen, Truong Quang",FA18,179,101,100.0,94.9,6.62,3.69,3.66
ECE,ECE 5 ,"Nguyen, Truong Quang",SP18,99,31,90.0,96.6,6.5,3.76,3.63
ECE,ECE 5 ,"Nguyen, Truong Quang",SP19,68,19,93.3,100.0,5.57,3.87,3.52
ECE,ECE 5 ,"Nguyen, Truong Quang",WI18,113,42,100.0,100.0,4.71,3.9,3.85
ECE,ECE 5 ,"Nguyen, Truong Quang",WI19,110,37,93.3,100.0,5.5,3.73,3.55
ECE,ECE 53 ,"Cheng, Chung Kuan",FA07,37,25,44.0,56.0,5.3,3.08,3.41
ECE,ECE 53 ,"Cosman, Pamela C.",FA09,35,29,53.6,96.4,6.79,2.92,2.47
ECE,ECE 53 ,"Cosman, Pamela C.",WI09,30,21,81.0,90.5,5.83,2.95,2.8
ECE,ECE 53 ,"Mookherjea, Shayan",FA08,36,33,42.4,81.8,8.38,3.19,3.38
ECE,ECE 53 ,"Mookherjea, Shayan",WI10,25,15,53.3,80.0,6.23,3.08,3.27
ECE,ECE 53A ,"Cheng, Chung Kuan",FA07,37,25,44.0,56.0,5.3,3.08,3.41
ECE,ECE 65 ,"Baghdadchi, Saharnaz",FA18,68,53,96.2,100.0,7.86,3.42,3.01
ECE,ECE 65 ,"Baghdadchi, Saharnaz",SP18,127,85,84.5,91.7,8.01,3.19,3.11
ECE,ECE 65 ,"Baghdadchi, Saharnaz",SP19,158,130,88.0,91.9,7.29,2.97,2.52
ECE,ECE 65 ,"Baghdadchi, Saharnaz",WI18,117,96,85.4,81.3,7.06,3.26,2.73
ECE,ECE 65 ,"Baghdadchi, Saharnaz",WI19,138,96,92.6,97.8,7.5,3.33,2.74
ECE,ECE 65 ,"Bott-Suzuki, Simon Charles",SP15,240,76,90.4,82.2,6.53,3.59,3.08
ECE,ECE 65 ,"Bott-Suzuki, Simon Charles",WI14,243,87,91.7,89.3,7.06,3.31,2.75
ECE,ECE 65 ,"Bott-Suzuki, Simon Charles",WI15,283,86,95.1,80.2,6.88,3.59,2.62
ECE,ECE 65 ,"Coles, William A.",FA08,20,10,80.0,60.0,8.7,3.0,2.6
ECE,ECE 65 ,"Najmabadi, Farrokh",FA09,50,27,100.0,96.2,7.3,3.27,2.16
ECE,ECE 65 ,"Najmabadi, Farrokh",SP10,113,55,83.6,54.5,7.17,2.98,2.3
ECE,ECE 65 ,"Najmabadi, Farrokh",WI08,79,46,97.8,91.3,7.5,3.42,2.05
ECE,ECE 65 ,"Najmabadi, Farrokh",WI09,39,16,100.0,100.0,6.5,3.19,2.38
ECE,ECE 65 ,"Najmabadi, Farrokh",WI12,109,50,93.9,85.7,8.17,3.23,2.67
ECE,ECE 65 ,"Najmabadi, Farrokh",WI13,176,63,92.9,93.9,8.26,3.385,2.61
ECE,ECE 65 ,"Sievenpiper, Daniel F.",FA10,60,31,90.3,74.2,7.73,3.29,2.66
ECE,ECE 65 ,"Sievenpiper, Daniel F.",SP12,141,121,94.2,77.7,9.52,2.95,2.4
ECE,ECE 65 ,"Sievenpiper, Daniel F.",SP14,240,181,91.2,63.5,8.11,2.97,2.39
